"zcta5","state","puma2k","stab","zipname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"ZIP Census Tabulation Area","FIPS state","puma2k","State Postal Code","zipname","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","zcta5 to puma2k alloc factor","puma2k to zcta5 alloc factor"
"53816","55","00800","WI","Mount Hope, WI","5500800",-90.856232,42.976784,810,1,0.005525 
"53817","55","00800","WI","Patch Grove, WI","5500800",-90.971777,42.94152,205,1,0.001398 
"53818","55","00800","WI","Platteville, WI","5500800",-90.485088,42.739136,15091,1,0.102944 
"53820","55","00800","WI","Potosi, WI","5500800",-90.705798,42.692561,2532,1,0.017272 
"53821","55","00700","WI","Prairie du Chien, WI","5500700",-91.127918,43.047809,8213,0.971263,0.040572 
"53821","55","00800","WI","Prairie du Chien, WI","5500800",-90.994336,42.984804,243,0.028737,0.001658 
"53825","55","00800","WI","Stitzer, WI","5500800",-90.60211,42.922027,487,1,0.003322 
"53826","55","00700","WI","Wauzeka, WI","5500700",-90.900752,43.102481,1332,1,0.00658 
"53827","55","00800","WI","Woodman, WI","5500800",-90.825587,43.055205,292,1,0.001992 
"53901","55","01000","WI","Portage, WI","5501000",-89.466832,43.550496,14392,0.996331,0.069336 
"53901","55","01400","WI","Portage, WI","5501400",-89.576072,43.64633,53,0.003669,0.000204 
"53910","55","00600","WI","Adams, WI","5500600",-89.809071,43.926882,3508,1,0.011399 
"53911","55","01000","WI","Arlington, WI","5501000",-89.368385,43.334624,1325,0.980755,0.006383 
"53911","55","01200","WI","Arlington, WI","5501200",-89.381601,43.283395,26,0.019245,0.0001 
"53913","55","01000","WI","Baraboo, WI","5501000",-89.746123,43.485388,19881,1,0.095781 
"53916","55","01000","WI","Beaver Dam, WI","5501000",-88.838313,43.460742,22507,1,0.108432 
"53919","55","01400","WI","Brandon, WI","5501400",-88.783085,43.729362,2629,1,0.010144 
"53920","55","00600","WI","Briggsville, WI","5500600",-89.616353,43.657787,107,0.258454,0.000348 
"53920","55","01400","WI","Briggsville, WI","5501400",-89.583013,43.662904,307,0.741546,0.001185 
"53922","55","01000","WI","Burnett, WI","5501000",-88.71861,43.51126,1036,1,0.004991 
"53923","55","01000","WI","Cambria, WI","5501000",-89.124485,43.561339,1864,0.888465,0.00898 
"53923","55","01400","WI","Cambria, WI","5501400",-89.099895,43.650017,234,0.111535,0.000903 
"53924","55","00800","WI","Cazenovia, WI","5500800",-90.239865,43.491637,1320,0.970588,0.009004 
"53924","55","01000","WI","Cazenovia, WI","5501000",-90.183398,43.515977,40,0.029412,0.000193 
"53925","55","01000","WI","Columbus, WI","5501000",-89.028212,43.337974,7492,0.962858,0.036094 
"53925","55","01200","WI","Columbus, WI","5501200",-89.083394,43.266908,289,0.037142,0.001107 
"53926","55","01000","WI","Dalton, WI","5501000",-89.227726,43.628437,297,0.182432,0.001431 
"53926","55","01400","WI","Dalton, WI","5501400",-89.196858,43.671781,1331,0.817567,0.005136 
"53928","55","01000","WI","Doylestown, WI","5501000",-89.149848,43.425842,128,1,0.000617 
"53929","55","00600","WI","Elroy, WI","5500600",-90.265162,43.749642,2353,0.845794,0.007646 
"53929","55","00700","WI","Elroy, WI","5500700",-90.355952,43.729915,429,0.154206,0.002119 
"53930","55","01400","WI","Endeavor, WI","5501400",-89.478355,43.696447,1285,1,0.004958 
"53931","55","01400","WI","Fairwater, WI","5501400",-88.866196,43.743084,237,1,0.000914 
"53932","55","01000","WI","Fall River, WI","5501000",-89.046503,43.39691,2573,1,0.012396 
"53933","55","01000","WI","Fox Lake, WI","5501000",-88.906199,43.58271,4117,1,0.019834 
"53934","55","00600","WI","Friendship, WI","5500600",-89.839358,43.979475,4396,1,0.014284 
"53935","55","01000","WI","Friesland, WI","5501000",-89.068817,43.588295,307,1,0.001479 
"53936","55","00600","WI","Grand Marsh, WI","5500600",-89.728129,43.846399,1610,1,0.005231 
"53937","55","00800","WI","Hillpoint, WI","5500800",-90.206033,43.357101,155,0.147198,0.001057 
"53937","55","01000","WI","Hillpoint, WI","5501000",-90.136819,43.404186,898,0.852801,0.004326 
"53939","55","01400","WI","Kingston, WI","5501400",-89.130062,43.692347,244,1,0.000941 
"53941","55","00600","WI","La Valle, WI","5500600",-90.077367,43.6464,48,0.016371,0.000156 
"53941","55","01000","WI","La Valle, WI","5501000",-90.136427,43.571267,2884,0.983629,0.013894 
"53943","55","01000","WI","Loganville, WI","5501000",-90.03943,43.411579,1065,1,0.005131 
"53944","55","00600","WI","Lyndon Station, WI","5500600",-89.89632,43.703322,2048,0.920863,0.006655 
"53944","55","01000","WI","Lyndon Station, WI","5501000",-89.94572,43.611379,176,0.079137,0.000848 
"53946","55","01000","WI","Markesan, WI","5501000",-88.913139,43.625485,2,0.000456,0.00001 
"53946","55","01400","WI","Markesan, WI","5501400",-89.013565,43.716625,4384,0.999544,0.016915 
"53947","55","01400","WI","Marquette, WI","5501400",-89.140279,43.746809,137,1,0.000529 
"53948","55","00600","WI","Mauston, WI","5500600",-90.063291,43.794971,8414,1,0.02734 
"53949","55","01400","WI","Montello, WI","5501400",-89.339137,43.779139,6011,1,0.023193 
"53950","55","00600","WI","New Lisbon, WI","5500600",-90.131777,43.893679,5449,1,0.017705 
"53951","55","01000","WI","North Freedom, WI","5501000",-89.841408,43.405113,2601,1,0.012531 
"53952","55","00600","WI","Oxford, WI","5500600",-89.642491,43.829225,2514,0.574366,0.008169 
"53952","55","01400","WI","Oxford, WI","5501400",-89.562184,43.788896,1863,0.425634,0.007188 
"53953","55","01400","WI","Packwaukee, WI","5501400",-89.459398,43.767011,282,1,0.001088 
"53954","55","01000","WI","Pardeeville, WI","5501000",-89.324581,43.532636,6796,0.98123,0.032741 
"53954","55","01400","WI","Pardeeville, WI","5501400",-89.328446,43.651142,130,0.01877,0.000502 
"53955","55","01000","WI","Poynette, WI","5501000",-89.419807,43.400071,5692,1,0.027422 
"53956","55","01000","WI","Randolph, WI","5501000",-89.008479,43.541554,3339,0.982926,0.016086 
"53956","55","01400","WI","Randolph, WI","5501400",-89.003251,43.642818,58,0.017074,0.000224 
"53959","55","01000","WI","Reedsburg, WI","5501000",-89.989212,43.537479,13384,1,0.06448 
"53960","55","01000","WI","Rio, WI","5501000",-89.23971,43.437889,3268,1,0.015744 
"53961","55","01000","WI","Rock Springs, WI","5501000",-89.923698,43.473877,837,1,0.004032 
"53963","55","01000","WI","Waupun, WI","5501000",-88.737744,43.625559,8707,0.625952,0.041948 
"53963","55","01400","WI","Waupun, WI","5501400",-88.734592,43.645183,5203,0.374047,0.020075 
"53964","55","00600","WI","Westfield, WI","5500600",-89.626948,43.936101,70,0.019423,0.000227 
"53964","55","01400","WI","Westfield, WI","5501400",-89.500709,43.898934,3534,0.980577,0.013636 
"53965","55","00600","WI","Wisconsin Dells, WI","5500600",-89.77308,43.708554,3729,0.358627,0.012117 
"53965","55","01000","WI","Wisconsin Dells, WI","5501000",-89.784089,43.612529,6669,0.641373,0.032129 
"53968","55","00600","WI","Wonewoc, WI","5500600",-90.218296,43.664945,1784,0.765994,0.005797 
"53968","55","00700","WI","Wonewoc, WI","5500700",-90.320946,43.579366,42,0.018033,0.000207 
"53968","55","01000","WI","Wonewoc, WI","5501000",-90.257379,43.599527,503,0.215972,0.002423 
"53969","55","01000","WI","Wyocena, WI","5501000",-89.308651,43.495443,419,1,0.002019 
"54001","55","00400","WI","Amery, WI","5500400",-92.379695,45.322044,8155,1,0.032237 
"54002","55","00400","WI","Baldwin, WI","5500400",-92.372198,44.961134,6278,1,0.024817 
"54003","55","00700","WI","Beldenville, WI","5500700",-92.447828,44.785744,1013,1,0.005004 
"54004","55","00400","WI","Clayton, WI","5500400",-92.147834,45.315125,2317,1,0.009159 
"54005","55","00400","WI","Clear Lake, WI","5500400",-92.252202,45.24463,3056,1,0.012081 
"54006","55","00400","WI","Cushing, WI","5500400",-92.647689,45.586778,743,1,0.002937 
"54007","55","00400","WI","Deer Park, WI","5500400",-92.367089,45.193212,1188,1,0.004696 
"54009","55","00400","WI","Dresser, WI","5500400",-92.593515,45.349702,2509,1,0.009918 
"54010","55","00700","WI","East Ellsworth, WI","5500700",-92.466172,44.734409,50,1,0.000247 
"54011","55","00700","WI","Ellsworth, WI","5500700",-92.479751,44.726011,6819,1,0.033686 
"54013","55","00400","WI","Glenwood City, WI","5500400",-92.210573,45.068736,3475,1,0.013737 
"54014","55","00700","WI","Hager City, WI","5500700",-92.552585,44.626699,2232,1,0.011026 
"54015","55","00400","WI","Hammond, WI","5500400",-92.447132,44.978451,3586,1,0.014176 
"54016","55","00400","WI","Hudson, WI","5500400",-92.714481,44.976811,30108,1,0.119019 
"54017","55","00400","WI","New Richmond, WI","5500400",-92.543624,45.117122,16743,1,0.066186 
"54020","55","00400","WI","Osceola, WI","5500400",-92.656284,45.298687,7260,1,0.028699 
"54021","55","00700","WI","Prescott, WI","5500700",-92.765294,44.749119,6622,1,0.032713 
"54022","55","00400","WI","River Falls, WI","5500400",-92.622584,44.880006,6222,0.27829,0.024596 
"54022","55","00700","WI","River Falls, WI","5500700",-92.625035,44.84459,16136,0.72171,0.079711 
"54023","55","00400","WI","Roberts, WI","5500400",-92.55547,44.981783,3833,1,0.015152 
"54024","55","00400","WI","Saint Croix Falls, WI","5500400",-92.63131,45.449972,4811,1,0.019018 
"54025","55","00400","WI","Somerset, WI","5500400",-92.677034,45.138304,6864,1,0.027134 
"54026","55","00400","WI","Star Prairie, WI","5500400",-92.538936,45.222765,1809,1,0.007151 
"54027","55","00400","WI","Wilson, WI","5500400",-92.193228,44.928811,989,1,0.00391 
"54028","55","00400","WI","Woodville, WI","5500400",-92.286831,44.951357,2493,1,0.009855 
"54082","55","00400","WI","Houlton, WI","5500400",-92.757657,45.067422,1696,1,0.006704 
"54101","55","01300","WI","Abrams, WI","5501300",-88.055289,44.78407,2751,1,0.012877 
"54102","55","01300","WI","Amberg, WI","5501300",-87.99784,45.499904,875,1,0.004096 
"54103","55","00600","WI","Armstrong Creek, WI","5500600",-88.474011,45.670275,410,0.980861,0.001332 
"54103","55","01300","WI","Armstrong Creek, WI","5501300",-88.414208,45.697565,8,0.019139,0.000037 
"54104","55","00600","WI","Athelstane, WI","5500600",-88.434412,45.423426,6,0.005709,0.000019 
"54104","55","01300","WI","Athelstane, WI","5501300",-88.220005,45.388187,1045,0.994291,0.004892 
"54106","55","01500","WI","Black Creek, WI","5501500",-88.455069,44.473117,4997,1,0.012726 
"54107","55","01400","WI","Bonduel, WI","5501400",-88.445869,44.716948,3721,0.99839,0.014357 
"54107","55","01500","WI","Bonduel, WI","5501500",-88.471193,44.58428,6,0.00161,0.000015 
"54110","55","00300","WI","Brillion, WI","5500300",-88.051631,44.255842,123,0.023042,0.000854 
"54110","55","01300","WI","Brillion, WI","5501300",-88.030843,44.162997,584,0.109404,0.002734 
"54110","55","01500","WI","Brillion, WI","5501500",-88.077177,44.178857,4631,0.867553,0.011794 
"54111","55","01300","WI","Cecil, WI","5501300",-88.356182,44.86196,74,0.034709,0.000346 
"54111","55","01400","WI","Cecil, WI","5501400",-88.413211,44.809643,2058,0.965291,0.007941 
"54112","55","01300","WI","Coleman, WI","5501300",-88.04096,45.054795,2284,1,0.010691 
"54113","55","01500","WI","Combined Locks, WI","5501500",-88.308168,44.262858,3325,1,0.008468 
"54114","55","01300","WI","Crivitz, WI","5501300",-88.06958,45.245982,5178,1,0.024238 
"54115","55","00300","WI","De Pere, WI","5500300",-88.070696,44.430279,39131,0.950289,0.271694 
"54115","55","01500","WI","De Pere, WI","5501500",-88.229577,44.444558,2047,0.049711,0.005213 
"54119","55","01300","WI","Dunbar, WI","5501300",-88.099025,45.595561,1083,1,0.005069 
"54120","55","01300","WI","Fence, WI","5501300",-88.415194,45.734661,245,1,0.001147 
"54121","55","01300","WI","Florence, WI","5501300",-88.228639,45.881143,2982,1,0.013959 
"54123","55","01500","WI","Forest Junction, WI","5501500",-88.14551,44.212342,238,1,0.000606 
"54124","55","01300","WI","Gillett, WI","5501300",-88.335517,44.89657,3601,0.927854,0.016856 
"54124","55","01400","WI","Gillett, WI","5501400",-88.440442,44.867155,280,0.072146,0.00108 
"54125","55","00600","WI","Goodman, WI","5500600",-88.461136,45.560543,2,0.003854,6E-6 
"54125","55","01300","WI","Goodman, WI","5501300",-88.362499,45.639096,517,0.996146,0.00242 
"54126","55","00300","WI","Greenleaf, WI","5500300",-88.039326,44.298502,3610,0.995862,0.025065 
"54126","55","01300","WI","Greenleaf, WI","5501300",-87.8828,44.247712,15,0.004138,0.00007 
"54127","55","01400","WI","Green Valley, WI","5501400",-88.268606,44.79608,76,1,0.000293 
"54128","55","01400","WI","Gresham, WI","5501400",-88.79639,44.858988,1778,1,0.00686 
"54129","55","01500","WI","Hilbert, WI","5501500",-88.20463,44.131067,3477,1,0.008855 
"54130","55","00300","WI","Kaukauna, WI","5500300",-88.175198,44.257798,900,0.035845,0.006249 
"54130","55","01500","WI","Kaukauna, WI","5501500",-88.271303,44.293189,24208,0.964155,0.061652 
"54135","55","01400","WI","Legend Lake, WI","5501400",-88.608806,44.892557,3096,1,0.011946 
"54136","55","01500","WI","Kimberly, WI","5501500",-88.337298,44.267968,6406,1,0.016315 
"54137","55","01300","WI","Krakow, WI","5501300",-88.226564,44.757282,356,0.319282,0.001666 
"54137","55","01400","WI","Krakow, WI","5501400",-88.269795,44.756856,759,0.680717,0.002929 
"54138","55","01300","WI","Lakewood, WI","5501300",-88.501871,45.312364,821,1,0.003843 
"54139","55","01300","WI","Lena, WI","5501300",-88.064028,44.942052,3096,1,0.014492 
"54140","55","01500","WI","Little Chute, WI","5501500",-88.312747,44.286117,8533,1,0.021732 
"54141","55","01300","WI","Little Suamico, WI","5501300",-88.024469,44.714588,2549,1,0.011932 
"54143","55","01300","WI","Marinette, WI","5501300",-87.644728,45.085203,15225,1,0.071267 
"54149","55","01300","WI","Mountain, WI","5501300",-88.493172,45.2082,1184,1,0.005542 
"54150","55","01400","WI","Neopit, WI","5501400",-88.808862,44.967104,1037,1,0.004001 
"54151","55","01300","WI","Niagara, WI","5501300",-88.022311,45.760954,3556,1,0.016645 
"54153","55","01300","WI","Oconto, WI","5501300",-87.896654,44.889875,7252,1,0.033946 
"54154","55","01300","WI","Oconto Falls, WI","5501300",-88.15487,44.870835,5315,0.958003,0.024879 
"54154","55","01400","WI","Oconto Falls, WI","5501400",-88.270036,44.821162,233,0.041997,0.000899 
"54155","55","00300","WI","Hobart, WI","5500300",-88.15694,44.535425,3706,0.679875,0.025731 
"54155","55","01500","WI","Hobart, WI","5501500",-88.221937,44.495254,1745,0.320125,0.004444 
"54156","55","01300","WI","Pembine, WI","5501300",-87.975887,45.601143,1535,1,0.007185 
"54157","55","01300","WI","Peshtigo, WI","5501300",-87.774018,45.059659,5986,1,0.02802 
"54159","55","01300","WI","Porterfield, WI","5501300",-87.812737,45.191629,1434,1,0.006712 
"54160","55","01500","WI","Potter, WI","5501500",-88.099531,44.119816,253,1,0.000644 
"54161","55","01300","WI","Pound, WI","5501300",-88.119901,45.108226,2696,1,0.01262 
"54162","55","00300","WI","Pulaski, WI","5500300",-88.218304,44.66048,4684,0.516712,0.032522 
"54162","55","01300","WI","Pulaski, WI","5501300",-88.190725,44.697556,1697,0.187204,0.007944 
"54162","55","01400","WI","Pulaski, WI","5501400",-88.322975,44.659776,2684,0.296084,0.010356 
"54165","55","00300","WI","Seymour, WI","5500300",-88.230631,44.592216,60,0.007959,0.000417 
"54165","55","01400","WI","Seymour, WI","5501400",-88.342616,44.616515,263,0.034885,0.001015 
"54165","55","01500","WI","Seymour, WI","5501500",-88.325242,44.504138,7216,0.957156,0.018377 
"54166","55","01400","WI","Shawano, WI","5501400",-88.600145,44.784866,17002,1,0.0656 
"54169","55","01500","WI","Sherwood, WI","5501500",-88.279733,44.176516,2600,1,0.006622 
"54170","55","01400","WI","Shiocton, WI","5501400",-88.557176,44.619077,239,0.064075,0.000922 
"54170","55","01500","WI","Shiocton, WI","5501500",-88.565001,44.452416,3491,0.935925,0.008891 
"54171","55","01300","WI","Sobieski, WI","5501300",-88.112061,44.706957,3362,1,0.015737 
"54173","55","00300","WI","Suamico, WI","5500300",-88.038934,44.634089,4095,1,0.028432 
"54174","55","01300","WI","Suring, WI","5501300",-88.368116,45.031784,2836,0.941254,0.013275 
"54174","55","01400","WI","Suring, WI","5501400",-88.516863,45.024933,177,0.058745,0.000683 
"54175","55","01300","WI","Townsend, WI","5501300",-88.612548,45.314831,1018,1,0.004765 
"54177","55","01300","WI","Wausaukee, WI","5501300",-87.904212,45.356424,2898,1,0.013565 
"54180","55","00300","WI","Wrightstown, WI","5500300",-88.159596,44.325039,2713,0.948269,0.018837 
"54180","55","01500","WI","Wrightstown, WI","5501500",-88.199876,44.331805,148,0.05173,0.000377 
"54201","55","01300","WI","Algoma, WI","5501300",-87.460669,44.610137,5345,1,0.02502 
"54202","55","01300","WI","Baileys Harbor, WI","5501300",-87.139324,45.075468,1240,1,0.005804 
"54204","55","01300","WI","Brussels, WI","5501300",-87.63008,44.753539,1819,1,0.008515 
"54205","55","01300","WI","Casco, WI","5501300",-87.623576,44.582416,2177,1,0.01019 
"54207","55","01300","WI","Collins, WI","5501300",-87.982798,44.085576,176,1,0.000824 
"54208","55","00300","WI","Denmark, WI","5500300",-87.835398,44.365682,4807,0.793103,0.033376 
"54208","55","01300","WI","Denmark, WI","5501300",-87.730887,44.34596,1254,0.206897,0.00587 
"54209","55","01300","WI","Egg Harbor, WI","5501300",-87.271568,45.020214,1195,1,0.005594 
"54210","55","01300","WI","Ellison Bay, WI","5501300",-87.04901,45.254743,897,1,0.004199 
"54211","55","01300","WI","Ephraim, WI","5501300",-87.165878,45.161681,277,1,0.001297 
"54212","55","01300","WI","Fish Creek, WI","5501300",-87.212383,45.105982,997,1,0.004667 
"54213","55","01300","WI","Forestville, WI","5501300",-87.508748,44.697125,1276,1,0.005973 
"54214","55","01300","WI","Francis Creek, WI","5501300",-87.716082,44.198759,334,1,0.001563 
"54216","55","01300","WI","Kewaunee, WI","5501300",-87.552464,44.443537,6276,1,0.029377 
"54217","55","00300","WI","Luxemburg, WI","5500300",-87.77609,44.56307,786,0.106144,0.005457 
"54217","55","01300","WI","Luxemburg, WI","5501300",-87.708109,44.553969,6619,0.893855,0.030983 
"54220","55","01300","WI","Manitowoc, WI","5501300",-87.683434,44.097537,40220,1,0.188267 
"54227","55","01300","WI","Maribel, WI","5501300",-87.802336,44.282166,1568,1,0.00734 
"54228","55","01300","WI","Mishicot, WI","5501300",-87.643889,44.254981,2682,1,0.012554 
"54229","55","00200","WI","New Franken, WI","5500200",-87.896692,44.520921,463,0.107524,0.004453 
"54229","55","00300","WI","New Franken, WI","5500300",-87.829505,44.562673,3843,0.892476,0.026683 
"54230","55","01300","WI","Reedsville, WI","5501300",-87.902998,44.156308,4782,1,0.022384 
"54232","55","01300","WI","St. Nazianz, WI","5501300",-87.923108,44.007284,779,1,0.003646 
"54234","55","01300","WI","Sister Bay, WI","5501300",-87.11354,45.188143,1614,1,0.007555 
"54235","55","01300","WI","Sturgeon Bay, WI","5501300",-87.379211,44.841493,17203,1,0.080526 
"54241","55","01300","WI","Two Rivers, WI","5501300",-87.584335,44.168277,14884,1,0.069671 
