"state","puma2k","puma12","stab","PUMAname","PUMA2kName","intptlon","intptlat","pop10","afact","AFACT2"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total Pop, 2010 census","puma2k to puma12 alloc factor","puma12 to puma2k alloc factor"
"51","00600","51084","VA","Northern Shenandoah Valley Regional Commission (North)","5100600",-77.988086,39.129687,14034,0.032704,0.118388 
"51","00600","51085","VA","Northern Shenandoah Valley Regional Commission (South)","5100600",-78.179248,38.925068,37575,0.087563,0.362658 
"51","00600","51087","VA","Rappahannock-Rapidan Regional Commission","5100600",-77.777261,38.69604,65201,0.151941,0.392649 
"51","00700","51085","VA","Northern Shenandoah Valley Regional Commission (South)","5100700",-78.50033,38.604442,24042,0.101621,0.232043 
"51","00700","51087","VA","Rappahannock-Rapidan Regional Commission","5100700",-78.05411,38.352501,54162,0.228932,0.326171 
"51","00700","51089","VA","Thomas Jefferson Planning District Commission (South & East)","5100700",-77.965462,37.979377,33153,0.140131,0.299212 
"51","00700","51110","VA","Central Shenandoah Planning District Commission (Northeast)","5100700",-78.849569,38.449296,125228,0.529315,1 
"51","00800","51115","VA","George Washington Regional Commission (North)","5100800",-77.447823,38.416537,128961,0.845396,0.841524 
"51","00800","51120","VA","George Washington Regional Commission (South)","5100800",-77.162849,38.291254,23584,0.154603,0.135132 
"51","00900","51087","VA","Rappahannock-Rapidan Regional Commission","5100900",-77.997838,38.500155,46689,0.241468,0.281168 
"51","00900","51115","VA","George Washington Regional Commission (North)","5100900",-77.480901,38.298644,24286,0.125603,0.158476 
"51","00900","51120","VA","George Washington Regional Commission (South)","5100900",-77.57122,38.238949,122380,0.632929,0.701213 
"51","01000","51089","VA","Thomas Jefferson Planning District Commission (South & East)","5101000",-78.423618,37.944292,62628,0.335737,0.565229 
"51","01000","51090","VA","Thomas Jefferson Planning District Commission (North)","5101000",-78.496045,38.094581,123911,0.664263,1 
"51","01100","51045","VA","Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities)","5101100",-79.988832,37.734883,27401,0.134336,0.136329 
"51","01100","51080","VA","Central Shenandoah Planning District Commission (Southwest)","5101100",-79.136175,38.047221,161553,0.792027,1 
"51","01100","51089","VA","Thomas Jefferson Planning District Commission (South & East)","5101100",-78.871676,37.810029,15020,0.073637,0.135558 
"51","01200","51225","VA","Henrico County (West)--Tuckahoe, Short Pump & Wyndham","5101200",-77.54616,37.57232,4,0.00002,0.000024 
"51","01200","51235","VA","Richmond City","5101200",-77.466975,37.535786,204202,0.99998,0.999941 
"51","01300","51224","VA","Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen","5101300",-77.401664,37.571332,140398,0.457407,1 
"51","01300","51225","VA","Henrico County (West)--Tuckahoe, Short Pump & Wyndham","5101300",-77.575057,37.629257,166533,0.542553,0.999976 
"51","01300","51235","VA","Richmond City","5101300",-77.46902,37.598527,12,0.000039,0.000059 
"51","01400","04101","VA","Chesterfield County (East)--James River Region","5101400",-77.529414,37.472324,104543,0.330585,1 
"51","01400","04102","VA","Chesterfield County (Central)--Chester & Rockwood","5101400",-77.529571,37.417235,111527,0.35267,1 
"51","01400","04103","VA","Chesterfield County (West)--Brandermill & Woodlake","5101400",-77.596135,37.362862,100166,0.316744,1 
"51","01500","51215","VA","Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","5101500",-77.567726,37.663201,149626,1,0.782374 
"51","01600","51044","VA","Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)","5101600",-79.979594,37.280234,121829,1,0.937673 
"51","01700","51044","VA","Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)","5101700",-79.888009,37.276158,8098,0.064511,0.062327 
"51","01700","51045","VA","Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities)","5101700",-79.957559,37.320995,117431,0.935489,0.58426 
"51","01800","51095","VA","Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City","5101800",-79.379933,37.377651,107251,0.451277,0.877495 
"51","01800","51096","VA","Virginias Region 2000 (South)--Campbell County & Lynchburg City","5101800",-79.179219,37.337008,130410,0.548723,1 
"51","01900","51120","VA","George Washington Regional Commission (South)","5101900",-77.433224,38.008648,28562,0.168473,0.163655 
"51","01900","51125","VA","Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions","5101900",-76.322568,37.802856,125037,0.737533,0.731754 
"51","01900","51215","VA","Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","5101900",-77.056928,37.702617,15935,0.093993,0.083322 
"51","02000","51175","VA","Newport News City","5102000",-76.495977,37.089636,180717,0.998547,0.999989 
"51","02000","51206","VA","James City, York Counties, Williamsburg & Poquoson Cities","5102000",-76.586683,37.216449,263,0.001453,0.001657 
"51","02100","51186","VA","Hampton City","5102100",-76.366965,37.042681,137436,1,1 
"51","02200","51125","VA","Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions","5102200",-76.494152,37.390815,45836,0.224394,0.268246 
"51","02200","51175","VA","Newport News City","5102200",-76.519451,37.175079,2,0.00001,0.000011 
"51","02200","51206","VA","James City, York Counties, Williamsburg & Poquoson Cities","5102200",-76.615362,37.230102,158428,0.775596,0.998343 
"51","02300","51135","VA","Crater Planning District Commission","5102300",-77.388537,37.216176,136148,0.841287,0.784882 
"51","02300","51215","VA","Hanover, Powhatan, Goochland, New Kent, King William & Charles City Counties","5102300",-77.055524,37.464662,25685,0.158713,0.134303 
"51","02400","51040","VA","New River Valley Planning District Commission","5102400",-80.506787,37.154239,178237,1,1 
"51","02500","51010","VA","LENOWISCO & Cumberland Plateau Planning District Commissions","5102500",-82.55786,36.921577,115797,1,0.556315 
"51","02600","51010","VA","LENOWISCO & Cumberland Plateau Planning District Commissions","5102600",-82.594242,36.684533,23177,0.180935,0.111348 
"51","02600","51020","VA","Mount Rogers Planning District Commission","5102600",-81.883569,36.726334,104919,0.819065,0.541951 
"51","02700","51010","VA","LENOWISCO & Cumberland Plateau Planning District Commissions","5102700",-81.737936,37.18816,69176,0.438233,0.332337 
"51","02700","51020","VA","Mount Rogers Planning District Commission","5102700",-80.963053,36.799528,88676,0.561767,0.458049 
"51","02801","51164","VA","Virginia Beach City (North)","5102801",-76.125929,36.878272,107912,0.897181,0.762677 
"51","02801","51165","VA","Virginia Beach City (Central)","5102801",-76.094191,36.831294,12367,0.102819,0.072709 
"51","02802","51164","VA","Virginia Beach City (North)","5102802",-76.037264,36.861749,33579,0.214258,0.237322 
"51","02802","51165","VA","Virginia Beach City (Central)","5102802",-76.106172,36.821286,29881,0.190662,0.175678 
"51","02802","51167","VA","Virginia Beach City (South)","5102802",-76.017372,36.797564,93262,0.595079,0.737756 
"51","02803","51165","VA","Virginia Beach City (Central)","5102803",-76.156261,36.801864,127842,0.794084,0.751614 
"51","02803","51167","VA","Virginia Beach City (South)","5102803",-76.08397,36.736245,33151,0.205916,0.262244 
"51","02900","51154","VA","Norfolk City (Northeast)","5102900",-76.255561,36.896045,208001,0.856666,1 
"51","02900","51155","VA","Portsmouth & Norfolk (Southwest) Cities","5102900",-76.30241,36.863337,34802,0.143334,0.267015 
"51","03000","55001","VA","Chesapeake City (Northeast)","5103000",-76.263163,36.779275,113140,0.50916,1 
"51","03000","55002","VA","Chesapeake City (South & West)","5103000",-76.302131,36.734943,109069,0.490839,1 
"51","03100","51145","VA","Isle of Wight, Southampton Counties, Suffolk & Franklin Cities","5103100",-76.585782,36.819434,119855,0.556456,0.815301 
"51","03100","51155","VA","Portsmouth & Norfolk (Southwest) Cities","5103100",-76.353896,36.833227,95535,0.443544,0.732984 
"51","03200","51105","VA","Southside Planning District Commission & Commonwealth Regional Council","5103200",-78.172298,36.766783,63075,0.494543,0.330216 
"51","03200","51135","VA","Crater Planning District Commission","5103200",-77.305251,36.872989,37315,0.29257,0.215118 
"51","03200","51145","VA","Isle of Wight, Southampton Counties, Suffolk & Franklin Cities","5103200",-77.028207,36.703338,27152,0.212887,0.184699 
"51","03300","51045","VA","Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities)","5103300",-79.861192,37.016005,56159,0.393764,0.27941 
"51","03300","51097","VA","West Piedmont Planning District Commission","5103300",-79.978059,36.681901,86462,0.606236,0.447936 
"51","03400","51095","VA","Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City","5103400",-78.833969,37.359958,14973,0.104773,0.122505 
"51","03400","51105","VA","Southside Planning District Commission & Commonwealth Regional Council","5103400",-78.494077,37.14611,127936,0.895227,0.669783 
"51","03500","51097","VA","West Piedmont Planning District Commission","5103500",-79.409681,36.698968,106561,1,0.552063 
"53","00100","10100","WA","Whatcom County--Bellingham City","5300100",-122.485377,48.820553,201140,1,1 
"53","00200","10200","WA","Skagit, Island & San Juan Counties","5300200",-122.473531,48.378056,211176,1,1 
"53","00300","10300","WA","Chelan & Douglas Counties","5300300",-120.284799,47.523868,110884,0.574769,1 
"53","00300","10400","WA","Stevens, Okanogan, Pend Oreille & Ferry Counties","5300300",-119.578018,48.446247,41120,0.213146,0.390863 
"53","00300","10800","WA","Grant & Kittitas Counties","5300300",-120.624252,47.047742,40915,0.212084,0.314646 
"53","00400","10400","WA","Stevens, Okanogan, Pend Oreille & Ferry Counties","5300400",-117.776651,48.321257,64083,0.351138,0.609137 
"53","00400","10600","WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties","5300400",-118.770534,47.142817,29298,0.160536,0.28712 
"53","00400","10800","WA","Grant & Kittitas Counties","5300400",-119.469558,47.141696,89120,0.488326,0.685354 
"53","00500","10501","WA","Spokane County (North Central)--Spokane City (North)","5300500",-117.420263,47.709382,103098,0.500838,0.815946 
"53","00500","10502","WA","Spokane County (South Central)--Spokane City (South)","5300500",-117.403367,47.648715,99744,0.484545,0.844108 
"53","00500","10503","WA","Spokane County (East Central)--Greater Spokane Valley City","5300500",-117.33077,47.676171,521,0.002531,0.004283 
"53","00500","10504","WA","Spokane County (Outer)--Cheney City","5300500",-117.421635,47.59963,2488,0.012086,0.023684 
"53","00601","10501","WA","Spokane County (North Central)--Spokane City (North)","5300601",-117.422371,47.74723,23235,0.18022,0.183888 
"53","00601","10502","WA","Spokane County (South Central)--Spokane City (South)","5300601",-117.511398,47.627095,6042,0.046864,0.051132 
"53","00601","10504","WA","Spokane County (Outer)--Cheney City","5300601",-117.456467,47.710995,99649,0.772916,0.948586 
"53","00602","10501","WA","Spokane County (North Central)--Spokane City (North)","5300602",-117.344369,47.687941,21,0.000154,0.000166 
"53","00602","10502","WA","Spokane County (South Central)--Spokane City (South)","5300602",-117.358173,47.608182,12379,0.090726,0.10476 
"53","00602","10503","WA","Spokane County (East Central)--Greater Spokane Valley City","5300602",-117.219125,47.661453,121131,0.887771,0.995717 
"53","00602","10504","WA","Spokane County (Outer)--Cheney City","5300602",-117.205186,47.56217,2913,0.021349,0.02773 
"53","00700","10600","WA","Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties","5300700",-117.228957,46.63934,72743,0.553078,0.71288 
"53","00700","10703","WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties","5300700",-118.390267,46.077822,58781,0.446922,0.57442 
"53","00800","10701","WA","Benton & Franklin Counties--Pasco, Richland (North) & West Richland Cities","5300800",-119.209195,46.26659,104793,0.413659,1 
"53","00800","10702","WA","Benton County (East Central)--Kennewick & Richland (South) Cities","5300800",-119.179741,46.203922,104997,0.414464,1 
"53","00800","10703","WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties","5300800",-119.387878,46.334045,43542,0.171877,0.425501 
"53","00901","10703","WA","Walla Walla, Benton (Outer) & Franklin (Outer) Counties","5300901",-119.873592,46.243336,8,0.000073,0.000078 
"53","00901","10902","WA","Yakima County (Outer)--Sunnyside & Grandview Cities","5300901",-120.264752,46.412219,109865,0.999927,0.894164 
"53","00902","10901","WA","Yakima County (Central)--Greater Yakima City","5300902",-120.537752,46.598286,120362,0.902493,1 
"53","00902","10902","WA","Yakima County (Outer)--Sunnyside & Grandview Cities","5300902",-120.58007,46.627867,13004,0.097506,0.105836 
"53","01001","11702","WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities","5301001",-122.256862,47.895325,41093,0.262876,0.368478 
"53","01001","11703","WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont","5301001",-122.210403,47.93491,115228,0.737124,1 
"53","01002","11701","WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities","5301002",-122.319913,47.809841,112986,0.689553,1 
"53","01002","11702","WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities","5301002",-122.295377,47.877377,50868,0.310447,0.456129 
"53","01003","11702","WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities","5301003",-122.236585,47.852977,19560,0.147092,0.175393 
"53","01003","11704","WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs","5301003",-122.181232,47.828748,113418,0.852908,1 
"53","01004","11705","WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities","5301004",-122.010731,47.946164,124896,1,1 
"53","01005","11706","WA","Snohomish County (North)--Marysville & Arlington Cities","5301005",-122.166719,48.133052,135286,1,1 
"53","01100","11000","WA","Lewis, Klickitat & Skamania Counties","5301100",-121.412287,45.760085,31384,0.227797,0.29375 
"53","01100","11200","WA","Cowlitz, Pacific & Wahkiakum Counties","5301100",-122.919833,46.141435,106388,0.772203,0.835674 
"53","01201","11401","WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities","5301201",-122.773571,47.058748,27604,0.214433,0.182641 
"53","01201","11402","WA","Thurston County (Outer)","5301201",-122.84188,46.955131,101126,0.785566,1 
"53","01202","11401","WA","Thurston County (Central)--Olympia, Lacey & Tumwater Cities","5301202",-122.855346,47.02171,123534,1,0.817358 
"53","01300","11501","WA","Pierce County (Central)--Tacoma City (Central)","5301300",-122.464569,47.239042,120101,0.60454,0.999875 
"53","01300","11502","WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)","5301300",-122.528989,47.26422,22667,0.114097,0.206315 
"53","01300","11503","WA","Pierce County (West Central)--Lakewood City & Joint Base Lewis-McChord","5301300",-122.504693,47.203239,1171,0.005894,0.010885 
"53","01300","11504","WA","Pierce County (South Central)--Tacoma City (South), Parkland & Spanaway","5301300",-122.436795,47.18894,36148,0.181955,0.288865 
"53","01300","11505","WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities","5301300",-122.395852,47.288291,18560,0.093424,0.173319 
"53","01300","11612","WA","King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island","5301300",-122.378346,47.293368,18,0.000091,0.000149 
"53","01401","11502","WA","Pierce County (Northwest)--Peninsula Region & Tacoma City (West)","5301401",-122.512347,47.297872,749,0.004282,0.006817 
"53","01401","11505","WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities","5301401",-122.243321,47.219332,82026,0.468942,0.765982 
